Country Name,Country Code,Series Name,Series Code,2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Slovenia,SVN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2.156.607.868,2.228.773.996,2.041.995.612,2.060.430.164,2.073.864.647,2.014.890.054,1.991.446.388,2.044.560.933,2.088.176.693,2.153.251.516,2.255.468.652,2.346.693.053,2.406.160.388
Slovenia,SVN,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,22.9,20.6,22.5,20.7,21.6,22,22.2,19.6,21,19,20.9,17.8,19.8
Slovenia,SVN,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,10.5,8.8,9.8,7.6,8.9,7.7,8.6,6.5,8.9,7.6,8.6,7.9,8.3
Slovenia,SVN,A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,1,1,1,1,1,1,1,1,1,1,1,1,1
Slovenia,SVN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.980.160.755,3.509.841.517,-7.548.437.791,1.343.748.472,0.861327733,-2.639.438.757,-1.029.282.772,2.768.158.831,2.210.081.607,3.191.852.518,4.815.380.632,4.422.521.568,3.250.531.336
Slovenia,SVN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,82.3,82.3,82.3,82.7,83.3,83.3,83.6,84.1,83.9,84.3,84,84.4,84.2
Slovenia,SVN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,7.856.097.561,7.876.585.366,7.897.073.171,7.942.195.122,7.997.073.171,8.012.439.024,8.032.195.122,8.107.804.878,8.077.560.976,8.117.560.976,8.102.926.829,8.137.804.878,812.804.878
South Africa,ZAF,"Population, female",SP.POP.TOTL.FE.IN,24895876,25226850,25576554,25947466,26341727,26757264,27186808,27620134,28049365,28471936,28888314,29297427,29698965
South Africa,ZAF,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,33.06,25.8,25.57,27.02,27.23,27.08,26.54,27.03,27.54,28.99,29.26,29.05,30.5
South Africa,ZAF,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,26.54,22.41,23.52,24.68,24.64,24.73,24.56,24.89,25.15,26.54,27.04,26.91,28.47
South Africa,ZAF,"Children out of school, primary",SE.PRM.UNER,..,..,..,..,..,..,..,..,311658,..,567591,845478,843053
South Africa,ZAF,"Children out of school, primary, female",SE.PRM.UNER.FE,..,..,..,..,..,..,..,..,..,..,198498,386532,379344
South Africa,ZAF,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,31.77,35.45,34.46,32.76,33.09,33.42,34.46,34.47,35.19,34.54,35.07,35.13,34.47
South Africa,ZAF,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,11.34,14.34,12.72,11.28,11.21,10.49,10.97,10.55,10.95,9.67,10.02,9.27,8.74
South Africa,ZAF,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,15.01,17.44,15.27,13.51,13.37,12.86,13.02,12.68,13.53,12.43,12.49,11.79,10.89
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,3.33E+16,3.16E+16,3.30E+16,4.17E+16,4.58E+16,4.34E+16,4.01E+16,3.81E+16,3.47E+15,3.24E+16,3.81E+16,4.05E+16,3.88E+16
South Africa,ZAF,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,5.539.019.567,5.640.023.591,5.476.534.375,556.147.929,5.657.221.718,5.691.714.546,5.740.326.395,575.448.538,5.734.633.422,5.673.393.455,5.672.693.089,5.639.901.997,557.464.389
South Africa,ZAF,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,24.6,26.7,26.7,24.6,22.4,22.9,23.7,24.1,24.5,24.4,25.2,24.1,23.5
South Africa,ZAF,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,11.5,12.9,13,12.3,11,10.1,9.7,9.8,9.9,10.1,10,9.7,9.8
South Africa,ZAF,A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,1,1,1,1,1,1,1,1,1,1,1,1,1
South Africa,ZAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.360.474.054,3.191.043.886,-1.538.089.135,3.039.732.881,3.168.556.279,2.396.232.385,2.485.468.008,1.413.826.452,1.321.862.237,0.664552308,1.157.946.952,1.487.617.373,0.113053697
South Africa,ZAF,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,56.994,57.995,59.218,60.565,61.935,63.236,64.394,65.359,66.108,66.654,67.064,67.398,67.679
South Africa,ZAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.452,55.36,56.46,57.669,58.895,60.06,61.099,61.968,62.649,63.153,63.538,63.857,64.131
Sweden,SWE,"Population, female",SP.POP.TOTL.FE.IN,4603910,4635640,4671033,4706949,4738799,4770395,4807653,4852495,4901217,4960573,5025514,5082090,5131863
Sweden,SWE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,6.47,6.57,8.01,8.52,7.76,7.71,7.89,7.69,7.29,6.59,6.44,6.24,6.96
Sweden,SWE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.16,6.23,8.35,8.61,7.8,7.98,8.05,7.95,7.43,6.99,6.72,6.36,6.83
Sweden,SWE,"Children out of school, primary",SE.PRM.UNER,21958,7755,2088,2051,1649,921,253,429,17,970,1876,892,880
Sweden,SWE,"Children out of school, primary, female",SE.PRM.UNER.FE,11390,4867,..,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,55.82,55.86,54.59,53.92,54.86,55.12,55.46,55.75,56.26,56.74,57.07,57.35,56.93
Sweden,SWE,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,42.67,42.34,39.03,39.18,40.88,41.49,43.08,44.54,46.17,46.78,46.64,46.85,45.3
Sweden,SWE,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,42.58,42.55,38.44,38.85,40.73,40.05,41.88,43.36,44.7,45.42,45.75,45.26,44.15
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,4.91E+16,5.18E+16,4.37E+16,4.96E+16,5.74E+16,5.52E+16,5.87E+16,5.82E+16,5.05E+16,5.16E+16,5.41E+16,5.55E+16,5.34E+15
Sweden,SWE,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,4.914.519.583,4.854.411.589,4.604.348.094,4.836.991.004,4.953.997.261,4.888.554.842,4.904.881.875,4.985.530.101,5.154.548.361,5.195.586.107,5.257.681.028,5.298.300.686,5.349.035.182
Sweden,SWE,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,14.5,15,15.7,14.7,14.2,15,15.9,14.8,15.7,14.6,15,14.9,14.7
Sweden,SWE,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,9,9,9.5,8.7,8.9,9.4,10.3,10,9.7,9.6,9.6,9.6,9.5
Sweden,SWE,A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,1,1,1,1,1,1,1,1,1,1,1,1,1
Sweden,SWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.439.221.776,-0.450559257,-4.339.790.575,5.952.107.008,3.195.333.235,-0.588304569,1.187.775.716,2.657.798.275,4.489.281.588,2.070.593.151,2.567.924.525,1.950.022.846,1.986.195.874
Sweden,SWE,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,83,83.2,83.4,83.5,83.8,83.6,83.8,84.2,84.1,84.1,84.1,84.3,84.7
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.9,81.1,8.135.121.951,8.145.121.951,8.180.243.902,8.170.487.805,8.195.609.756,8.225.365.854,8.220.487.805,8.230.731.707,824.097.561,8.255.853.659,8.295.853.659
Switzerland,CHE,"Population, female",SP.POP.TOTL.FE.IN,3846987,3891454,3935497,3971919,4011709,4050081,4092758,4139234,4183323,4226492,4263869,4293531,4322594
Switzerland,CHE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,4.51,3.97,4.52,5.19,4.79,4.73,4.92,4.99,4.91,5.01,5.06,5.11,4.71
Switzerland,CHE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.65,3.35,4.12,4.8,4.4,4.48,4.75,4.83,4.8,4.92,4.8,4.71,4.39
Switzerland,CHE,"Children out of school, primary",SE.PRM.UNER,..,..,2566,2277,1662,1820,992,902,794,64,706,402,418
Switzerland,CHE,"Children out of school, primary, female",SE.PRM.UNER.FE,..,..,727,674,223,50,..,..,..,..,..,..,..
Switzerland,CHE,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,57.41,59.02,58.87,56.82,57.69,58.06,58.26,58.94,59.34,59.75,59.45,59.71,59.94
Switzerland,CHE,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,60.35,61.63,62.41,61.28,62.56,60.99,61.19,61.6,62.58,63.17,62.51,62.85,61.29
Switzerland,CHE,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,62.8,62.65,61.63,62.4,63.17,61.88,62.05,62.14,61.73,62.62,63.25,62.71,61.17
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,4.94E+16,5.70E+16,5.58E+14,6.03E+16,7.22E+16,6.92E+15,7.13E+16,7.34E+16,7.02E+15,6.96E+16,7.04E+16,7.36E+16,7.32E+16
Switzerland,CHE,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,8.180.486.184,8.299.769.216,8.026.248.564,8.202.672.451,8.267.759.903,8.280.007.408,8.334.452.337,8.434.839.282,8.477.614.217,8.557.039.606,8.611.914.537,8.798.067.069,8.841.319.171
Switzerland,CHE,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,19.5,18.8,16,14.5,14.6,14.7,15.1,14.7,15,14.1,14.6,14.5,14.5
Switzerland,CHE,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,13.5,13.4,9.3,9.2,9.2,9.3,9.3,9.7,9.5,8.4,8.9,9,9
Switzerland,CHE,A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,1,1,1,1,1,1,1,1,1,1,1,1,1
Switzerland,CHE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.995.722.246,2.755.511.436,-207.963.322,3.268.101.656,1.920.445.985,1.217.193.657,1.821.667.791,2.446.845.157,1.657.768.711,2.045.186.469,1.584.819.616,2.916.905.098,1.210.992.207
Switzerland,CHE,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,84.2,84.4,84.4,84.5,85,84.9,85,85.4,85.1,85.6,85.6,85.7,85.6
Switzerland,CHE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,8.174.146.341,8.199.268.293,8.204.390.244,8.224.634.146,8.269.512.195,8.269.756.098,8.279.756.098,8.319.756.098,8.289.756.098,8.360.243.902,8.355.121.951,8.375.365.854,8.370.487.805
Thailand,THA,"Population, female",SP.POP.TOTL.FE.IN,33679474,33880021,34073804,34263753,34451327,34636105,34816557,34990213,35155051,35310912,35457991,35595069,35720735
Thailand,THA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,1.07,1.04,0.82,0.62,0.68,0.53,0.2,0.56,0.61,0.71,0.85,0.74,0.73
Thailand,THA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,1.18,1.18,1.49,0.62,0.66,0.58,0.25,0.58,0.6,0.69,0.83,0.77,0.72
Thailand,THA,"Children out of school, primary",SE.PRM.UNER,84459,112921,93542,..,..,..,..,..,..,..,..,..,..
Thailand,THA,"Children out of school, primary, female",SE.PRM.UNER.FE,63610,74832,52066,..,..,..,..,..,..,..,..,..,..
Thailand,THA,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,63.94,64.16,64.27,63.46,65.52,64.82,62.32,61.09,60.57,59.6,58.71,59.01,58.36
Thailand,THA,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,40.29,38.75,39.14,37.43,37.64,36.98,33.74,33.14,32.63,32.33,31.41,32.2,31.41
Thailand,THA,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,47.31,46.57,46.79,45.11,45.91,45.34,42.92,41.12,40.24,39.62,38.75,39.77,38.6
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,2.63E+16,2.91E+16,2.82E+15,3.41E+16,3.71E+16,3.98E+16,4.20E+16,4.07E+16,4.01E+16,4.13E+16,4.56E+16,5.07E+16,5.44E+16
Thailand,THA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,4.826.871.477,4.884.417.785,4.826.321.427,5.163.597.664,5.182.042.369,5.531.349.019,565.428.542,5.685.402.121,5.840.053.067,6.018.177.484,6.247.992.078,6.489.257.186,6.617.542.822
Thailand,THA,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,8.4,8.1,8,8.1,8,7.9,7.5,7.8,8,8.5,8.4,8.8,8.8
Thailand,THA,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,4,3.8,3.7,3.6,3.4,3.3,3.1,3.1,3,3,3,3,2.9
Thailand,THA,A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,1,1,1,1,1,1,1,1,1,1,1,1,1
Thailand,THA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.435.151.691,1.725.698.849,-0.690618232,7.513.390.533,0.840132083,7.242.796.202,2.687.495.563,0.984468864,3.134.047.249,3.435.157.717,4.177.681.032,4.189.585.496,2.266.433.672
Thailand,THA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,76.383,76.815,77.265,77.725,78.186,78.64,79.078,79.49,79.863,80.189,80.468,80.704,80.9
Thailand,THA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.916,73.341,73.766,74.184,74.593,74.992,75.378,75.747,76.091,76.403,76.683,76.931,77.15
Trinidad and Tobago,TTO,"Population, female",SP.POP.TOTL.FE.IN,659859,663099,666555,670386,674629,679168,683835,688380,692615,696476,699979,703139,705987
Trinidad and Tobago,TTO,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,5.24,5.12,4.71,4.66,4.23,4.56,3.24,2.93,2.94,3.17,3.21,3.37,3.48
Trinidad and Tobago,TTO,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.54,4.63,5.28,4.03,3.43,3.72,2.68,2.48,2.43,3.21,..,..,..
Trinidad and Tobago,TTO,"Children out of school, primary",SE.PRM.UNER,921,2434,2016,1509,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,"Children out of school, primary, female",SE.PRM.UNER.FE,..,1359,1967,953,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,49.7,50.4,49.27,48.87,48.35,49.41,50.32,50.85,49.44,49.59,49.12,48.71,48.34
Trinidad and Tobago,TTO,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,40.58,39.2,36.87,33.95,33.34,34.36,35.7,34.28,33.82,32.67,31.27,29.97,28.75
Trinidad and Tobago,TTO,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,49.02,47.1,45.9,42.11,42.16,42.21,42.67,41.66,41.93,38.9,38.08,37.24,36.39
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,21641620050,27871587350,19172165226,22157948396,25433011405,25763220107,27268478565,27615843098,24959858249,22386264807,22385426654,23679919655,23208326548
Trinidad and Tobago,TTO,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1.799.349.737,1.851.888.385,1.761.883.412,1.810.534.475,1.794.348.295,180.546.947,18.335.882,1.805.347.975,1.821.446.062,1.710.386.558,1.651.502.512,1.645.719.416,161.923.235
Trinidad and Tobago,TTO,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,11.2,13.7,11.2,11.3,9.9,9.5,10.9,10.5,10.2,9.8,9.5,9,8.7
Trinidad and Tobago,TTO,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,3.9,4.9,4.3,4.8,4.1,4.9,4.6,4.4,4.3,4.2,4.1,3.7,3.6
Trinidad and Tobago,TTO,A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,1,1,1,1,1,1,1,1,1,1,1,1,1
Trinidad and Tobago,TTO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.754.209.701,3.391.737.078,-4.391.729.247,332.322.471,-0.294354409,1.269.964.365,2.229.074.805,-0.912544969,1.483.781.034,-5.601.818.139,-2.987.340.197,0.066049775,-1.246.427.336
Trinidad and Tobago,TTO,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,74.008,74.285,74.538,74.766,74.971,75.158,75.334,75.5,75.659,75.811,75.955,76.092,76.224
Trinidad and Tobago,TTO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.21,71.464,71.71,71.946,72.17,72.382,72.582,72.768,72.941,73.1,73.245,73.38,73.507
Turkey,TUR,"Population, female",SP.POP.TOTL.FE.IN,35351055,35783887,36248632,36762746,37330533,37942454,38584479,39235978,39879351,40514350,41138240,41728157,42255898
Turkey,TUR,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,9.15,9.98,12.61,11.38,10.06,9.36,10.53,11.81,12.56,13.6,13.85,13.74,16.38
Turkey,TUR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,8.87,9.71,12.55,10.66,8.8,8.15,8.73,9.88,10.24,10.84,10.82,10.89,13.67
Turkey,TUR,"Children out of school, primary",SE.PRM.UNER,97321,148450,306036,247866,311775,404089,342826,277326,277670,310864,273461,266561,259524
Turkey,TUR,"Children out of school, primary, female",SE.PRM.UNER.FE,93807,110241,177226,143203,172925,216743,183138,149901,147831,162135,143085,138292,133381
Turkey,TUR,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,21,21.6,22.27,23.96,25.47,26.17,26.92,26.66,27.5,28.06,28.88,29.4,28.66
Turkey,TUR,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,19.43,19.89,19.52,20.46,21.47,21.02,21.82,22.24,23.26,23.46,23.31,23.62,22.93
Turkey,TUR,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,31.7,31.91,30.45,31.63,33.44,32.68,33.43,34.43,34.95,34.87,35.08,35.69,33.88
Turkey,TUR,GDP (current US$),NY.GDP.MKTP.CD,6.81E+16,7.70E+16,6.49E+16,7.77E+16,8.39E+16,8.81E+16,9.58E+16,9.39E+16,8.64E+16,8.70E+16,8.59E+16,7.78E+16,7.61E+16
Turkey,TUR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,8.483.966.136,8.451.479.111,7.942.031.331,8.491.588.652,9.299.137.303,9.586.769.088,1.022.571.609,1.054.967.606,1.100.627.952,1.118.705.364,1.183.526.111,1.200.437.691,1.195.619.782
Turkey,TUR,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,2.5,2.4,2.4,2.4,2.2,2.2,2.3,2.3,2.3,2.3,2.3,2.3,2.4
Turkey,TUR,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,1.4,1.3,1.3,1.3,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.2,1.2
Turkey,TUR,A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,1,1,1,1,1,1,1,1,1,1,1,1,1
Turkey,TUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.043.507.932,0.815024573,-4.823.153.953,8.427.104.323,1.120.011.058,4.788.492.711,8.485.816.997,4.939.715.161,6.084.486.904,3.323.084.208,7.501.997.489,2.979.885.235,0.889585161
Turkey,TUR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,76.734,77.111,77.479,77.84,78.194,78.541,78.88,79.209,79.522,79.816,80.088,80.336,80.563
Turkey,TUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.235,73.649,74.074,74.507,74.944,75.373,75.784,76.172,76.532,76.86,77.161,77.437,77.691
Ukraine,UKR,"Population, female",SP.POP.TOTL.FE.IN,24985661,24875673,24784957,24697619,24609941,24541510,24472263,24340622,24264557,24174765,24074287,23956826,23825336
Ukraine,UKR,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,6,6.09,7.3,6.82,6.72,6.47,6.22,7.52,8.08,7.69,7.75,7.43,7.85
Ukraine,UKR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.35,6.36,8.84,8.1,7.85,7.53,7.17,9.27,9.14,9.35,9.5,8.8,8.19
Ukraine,UKR,"Children out of school, primary",SE.PRM.UNER,197170,195181,184273,143343,110652,100077,101371,136260,..,..,..,..,..
Ukraine,UKR,"Children out of school, primary, female",SE.PRM.UNER.FE,97569,94918,89472,67621,49263,42650,42421,57849,..,..,..,..,..
Ukraine,UKR,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,45.54,45.48,44.95,45.16,45.06,44.47,45.43,43.58,43.61,43.55,43.47,43.51,43.19
Ukraine,UKR,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,31.62,31.7,30.98,29.43,30.61,29.31,28.44,25.19,24.69,24.03,24.4,23.16,23.6
Ukraine,UKR,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,35.83,36.08,34.49,33.63,34.53,33.8,32.45,29.45,28,26.63,27.28,26.98,27.04
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,1.49E+16,1.88E+16,1.22E+16,1.41E+15,1.69E+16,1.83E+16,1.90E+16,1.34E+16,91030959455,93355993629,1.12E+16,1.31E+16,1.54E+16
Ukraine,UKR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,322.965.318,3.322.005.127,2.844.321.234,2.965.139.715,3.138.465.137,3.153.735.454,3.160.080.518,3.123.900.089,2.828.885.069,2.903.795.409,2.988.504.215,3.106.038.946,3.224.559.949
Ukraine,UKR,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,31.5,30.9,26.3,24.5,23,23.1,22.6,24.4,21.6,21.4,20.6,21.9,21.6
Ukraine,UKR,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,8.9,8.8,8,7.7,7.2,7.3,7.2,7.4,6.7,6.6,6.3,6.5,6.5
Ukraine,UKR,A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,1,1,1,1,1,1,1,1,1,1,1,1,1
Ukraine,UKR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.215.844.451,2.243.491.598,-1.513.646.791,4.092.004.367,5.445.280.813,0.152314965,0.045439094,-1.007.889.498,-9.772.987.211,2.440.981.945,2.359.972.281,3.488.362.342,3.199.503.862
Ukraine,UKR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,74.22,74.28,74.86,75.5,75.88,76.02,76.22,76.37,76.25,76.46,76.78,76.72,76.98
Ukraine,UKR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,6.822.219.512,6.825.146.341,69.19,7.026.536.585,7.080.926.829,7.094.414.634,711.595.122,7.118.658.537,711.895.122,7.147.634.146,7.178.097.561,7.158.268.293,7.182.731.707
United Kingdom,GBR,"Population, female",SP.POP.TOTL.FE.IN,31253394,31481382,31701785,31931743,32161519,32364469,32560344,32780144,33021393,33254646,33464674,33652378,33827559
United Kingdom,GBR,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,4.96,5.08,6.42,6.87,7.34,7.38,7.04,5.82,5.12,4.68,4.22,3.94,3.53
United Kingdom,GBR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.26,5.62,7.54,7.79,8.04,7.88,7.52,6.11,5.3,4.81,4.33,4,3.74
United Kingdom,GBR,"Children out of school, primary",SE.PRM.UNER,95421,43699,78095,68120,70472,64029,11885,4433,2978,16211,20508,32122,55523
United Kingdom,GBR,"Children out of school, primary, female",SE.PRM.UNER.FE,41528,22984,40019,34458,35245,31808,8407,..,..,9850,13380,19278,30146
United Kingdom,GBR,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,52.25,52.49,51.96,51.69,51.5,51.73,52.28,53.25,53.79,54.29,54.85,55.3,56.03
United Kingdom,GBR,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,51.18,50.67,47.93,46.27,45.28,45.87,45.91,47.53,49.41,50.71,50.41,49.59,50.32
United Kingdom,GBR,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,52.69,52.14,48.09,47.06,45.81,46.1,46.05,47.76,49.75,50.45,50.27,50.34,50.11
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,3.11E+17,2.94E+17,2.43E+16,2.49E+17,2.67E+17,2.72E+17,2.80E+17,3.09E+17,2.96E+17,2.72E+17,2.70E+17,2.90E+17,2.88E+17
United Kingdom,GBR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,4.433.386.579,4.386.368.816,4.174.222.675,4.227.528.835,4.248.130.293,427.903.727,434.339.477,4.434.951.987,4.503.923.595,4.546.907.774,4.594.716.434,4.624.165.197,4.661.184.433
United Kingdom,GBR,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,7.6,8.1,8,7.8,8.3,8.2,8.8,8.6,8.8,8.5,8.2,8.1,7.9
United Kingdom,GBR,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,3.6,3.8,3.7,3.7,3.9,3.7,3.8,4,4.4,4.1,4.1,4.1,4
United Kingdom,GBR,A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,1,1,1,1,1,1,1,1,1,1,1,1,1
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.269.486.875,-0.239638085,-4.247.356.266,2.131.438.198,1.457.563.391,1.469.887.521,1.890.018.342,2.991.164.814,2.622.596.679,2.263.463.538,2.134.453.093,1.650.925.496,1.671.944.197
United Kingdom,GBR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,81.6,81.7,82.1,82.4,83,82.8,82.9,83.2,82.8,83,83.1,83.1,83.1
